species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
daldinia_loculata,daldinia_loculata_genomic.fna,daldinia_loculata_cds_from_gff.fna,daldinia_loculata.gff,daldinia_loculata,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022478755.1/download?include_annotation_type=CDS_FASTA"" --output daldinia_loculata_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022478755.1/download?include_annotation_type=GENOME_FASTA"" --output daldinia_loculata_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022478755.1/download?include_annotation_type=PROT_FASTA"" --output daldinia_loculata_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022478755.1/download?include_annotation_type=GENOME_GFF"" --output daldinia_loculata_gff_download.zip",NCBI,
acarospora_aff,acarospora_aff_strigata_genomic.fna,acarospora_aff_strigata_cds_from_gff.fna,acarospora_aff_strigata.gff,acarospora_aff_strigata,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814355.1/download?include_annotation_type=CDS_FASTA"" --output acarospora_aff_strigata_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814355.1/download?include_annotation_type=GENOME_FASTA"" --output acarospora_aff_strigata_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814355.1/download?include_annotation_type=PROT_FASTA"" --output acarospora_aff_strigata_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814355.1/download?include_annotation_type=GENOME_GFF"" --output acarospora_aff_strigata_gff_download.zip",NCBI,
agyrium_rufum,agyrium_rufum_genomic.fna,agyrium_rufum_cds_from_gff.fna,agyrium_rufum.gff,agyrium_rufum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814335.1/download?include_annotation_type=CDS_FASTA"" --output agyrium_rufum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814335.1/download?include_annotation_type=GENOME_FASTA"" --output agyrium_rufum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814335.1/download?include_annotation_type=PROT_FASTA"" --output agyrium_rufum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814335.1/download?include_annotation_type=GENOME_GFF"" --output agyrium_rufum_gff_download.zip",NCBI,
icmadophila_ericetorum,icmadophila_ericetorum_genomic.fna,icmadophila_ericetorum_cds_from_gff.fna,icmadophila_ericetorum.gff,icmadophila_ericetorum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814295.1/download?include_annotation_type=CDS_FASTA"" --output icmadophila_ericetorum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814295.1/download?include_annotation_type=GENOME_FASTA"" --output icmadophila_ericetorum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814295.1/download?include_annotation_type=PROT_FASTA"" --output icmadophila_ericetorum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814295.1/download?include_annotation_type=GENOME_GFF"" --output icmadophila_ericetorum_gff_download.zip",NCBI,
hypocenomyce_scalaris,hypocenomyce_scalaris_genomic.fna,hypocenomyce_scalaris_cds_from_gff.fna,hypocenomyce_scalaris.gff,hypocenomyce_scalaris,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814315.1/download?include_annotation_type=CDS_FASTA"" --output hypocenomyce_scalaris_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814315.1/download?include_annotation_type=GENOME_FASTA"" --output hypocenomyce_scalaris_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814315.1/download?include_annotation_type=PROT_FASTA"" --output hypocenomyce_scalaris_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814315.1/download?include_annotation_type=GENOME_GFF"" --output hypocenomyce_scalaris_gff_download.zip",NCBI,
lambiella_insularis,lambiella_insularis_genomic.fna,lambiella_insularis_cds_from_gff.fna,lambiella_insularis.gff,lambiella_insularis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814265.1/download?include_annotation_type=CDS_FASTA"" --output lambiella_insularis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814265.1/download?include_annotation_type=GENOME_FASTA"" --output lambiella_insularis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814265.1/download?include_annotation_type=PROT_FASTA"" --output lambiella_insularis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814265.1/download?include_annotation_type=GENOME_GFF"" --output lambiella_insularis_gff_download.zip",NCBI,
bachmanniomyces_sp,bachmanniomyces_sp_s44760_genomic.fna,bachmanniomyces_sp_s44760_cds_from_gff.fna,bachmanniomyces_sp_s44760.gff,bachmanniomyces_sp_s44760,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814255.1/download?include_annotation_type=CDS_FASTA"" --output bachmanniomyces_sp_s44760_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814255.1/download?include_annotation_type=GENOME_FASTA"" --output bachmanniomyces_sp_s44760_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814255.1/download?include_annotation_type=PROT_FASTA"" --output bachmanniomyces_sp_s44760_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814255.1/download?include_annotation_type=GENOME_GFF"" --output bachmanniomyces_sp_s44760_gff_download.zip",NCBI,
lignoscripta_atroalba,lignoscripta_atroalba_genomic.fna,lignoscripta_atroalba_cds_from_gff.fna,lignoscripta_atroalba.gff,lignoscripta_atroalba,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814235.1/download?include_annotation_type=CDS_FASTA"" --output lignoscripta_atroalba_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814235.1/download?include_annotation_type=GENOME_FASTA"" --output lignoscripta_atroalba_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814235.1/download?include_annotation_type=PROT_FASTA"" --output lignoscripta_atroalba_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814235.1/download?include_annotation_type=GENOME_GFF"" --output lignoscripta_atroalba_gff_download.zip",NCBI,
lobaria_immixta,lobaria_immixta_genomic.fna,lobaria_immixta_cds_from_gff.fna,lobaria_immixta.gff,lobaria_immixta,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814215.1/download?include_annotation_type=CDS_FASTA"" --output lobaria_immixta_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814215.1/download?include_annotation_type=GENOME_FASTA"" --output lobaria_immixta_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814215.1/download?include_annotation_type=PROT_FASTA"" --output lobaria_immixta_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814215.1/download?include_annotation_type=GENOME_GFF"" --output lobaria_immixta_gff_download.zip",NCBI,
mycoblastus_sanguinarius,mycoblastus_sanguinarius_genomic.fna,mycoblastus_sanguinarius_cds_from_gff.fna,mycoblastus_sanguinarius.gff,mycoblastus_sanguinarius,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814195.1/download?include_annotation_type=CDS_FASTA"" --output mycoblastus_sanguinarius_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814195.1/download?include_annotation_type=GENOME_FASTA"" --output mycoblastus_sanguinarius_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814195.1/download?include_annotation_type=PROT_FASTA"" --output mycoblastus_sanguinarius_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814195.1/download?include_annotation_type=GENOME_GFF"" --output mycoblastus_sanguinarius_gff_download.zip",NCBI,
loxospora_ochrophaea,loxospora_ochrophaea_genomic.fna,loxospora_ochrophaea_cds_from_gff.fna,loxospora_ochrophaea.gff,loxospora_ochrophaea,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814175.1/download?include_annotation_type=CDS_FASTA"" --output loxospora_ochrophaea_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814175.1/download?include_annotation_type=GENOME_FASTA"" --output loxospora_ochrophaea_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814175.1/download?include_annotation_type=PROT_FASTA"" --output loxospora_ochrophaea_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814175.1/download?include_annotation_type=GENOME_GFF"" --output loxospora_ochrophaea_gff_download.zip",NCBI,
peltigera_leucophlebia,peltigera_leucophlebia_genomic.fna,peltigera_leucophlebia_cds_from_gff.fna,peltigera_leucophlebia.gff,peltigera_leucophlebia,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814155.1/download?include_annotation_type=CDS_FASTA"" --output peltigera_leucophlebia_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814155.1/download?include_annotation_type=GENOME_FASTA"" --output peltigera_leucophlebia_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814155.1/download?include_annotation_type=PROT_FASTA"" --output peltigera_leucophlebia_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814155.1/download?include_annotation_type=GENOME_GFF"" --output peltigera_leucophlebia_gff_download.zip",NCBI,
pseudocyphellaria_aurata,pseudocyphellaria_aurata_genomic.fna,pseudocyphellaria_aurata_cds_from_gff.fna,pseudocyphellaria_aurata.gff,pseudocyphellaria_aurata,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814125.1/download?include_annotation_type=CDS_FASTA"" --output pseudocyphellaria_aurata_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814125.1/download?include_annotation_type=GENOME_FASTA"" --output pseudocyphellaria_aurata_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814125.1/download?include_annotation_type=PROT_FASTA"" --output pseudocyphellaria_aurata_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814125.1/download?include_annotation_type=GENOME_GFF"" --output pseudocyphellaria_aurata_gff_download.zip",NCBI,
ptychographa_xylographoides,ptychographa_xylographoides_genomic.fna,ptychographa_xylographoides_cds_from_gff.fna,ptychographa_xylographoides.gff,ptychographa_xylographoides,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814105.1/download?include_annotation_type=CDS_FASTA"" --output ptychographa_xylographoides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814105.1/download?include_annotation_type=GENOME_FASTA"" --output ptychographa_xylographoides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814105.1/download?include_annotation_type=PROT_FASTA"" --output ptychographa_xylographoides_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814105.1/download?include_annotation_type=GENOME_GFF"" --output ptychographa_xylographoides_gff_download.zip",NCBI,
puttea_exsequens,puttea_exsequens_genomic.fna,puttea_exsequens_cds_from_gff.fna,puttea_exsequens.gff,puttea_exsequens,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814085.1/download?include_annotation_type=CDS_FASTA"" --output puttea_exsequens_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814085.1/download?include_annotation_type=GENOME_FASTA"" --output puttea_exsequens_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814085.1/download?include_annotation_type=PROT_FASTA"" --output puttea_exsequens_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814085.1/download?include_annotation_type=GENOME_GFF"" --output puttea_exsequens_gff_download.zip",NCBI,
schaereria_dolodes,schaereria_dolodes_genomic.fna,schaereria_dolodes_cds_from_gff.fna,schaereria_dolodes.gff,schaereria_dolodes,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814065.1/download?include_annotation_type=CDS_FASTA"" --output schaereria_dolodes_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814065.1/download?include_annotation_type=GENOME_FASTA"" --output schaereria_dolodes_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814065.1/download?include_annotation_type=PROT_FASTA"" --output schaereria_dolodes_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022814065.1/download?include_annotation_type=GENOME_GFF"" --output schaereria_dolodes_gff_download.zip",NCBI,
thelotrema_lepadinum,thelotrema_lepadinum_genomic.fna,thelotrema_lepadinum_cds_from_gff.fna,thelotrema_lepadinum.gff,thelotrema_lepadinum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813995.1/download?include_annotation_type=CDS_FASTA"" --output thelotrema_lepadinum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813995.1/download?include_annotation_type=GENOME_FASTA"" --output thelotrema_lepadinum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813995.1/download?include_annotation_type=PROT_FASTA"" --output thelotrema_lepadinum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813995.1/download?include_annotation_type=GENOME_GFF"" --output thelotrema_lepadinum_gff_download.zip",NCBI,
toensbergia_leucococca,toensbergia_leucococca_genomic.fna,toensbergia_leucococca_cds_from_gff.fna,toensbergia_leucococca.gff,toensbergia_leucococca,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813965.1/download?include_annotation_type=CDS_FASTA"" --output toensbergia_leucococca_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813965.1/download?include_annotation_type=GENOME_FASTA"" --output toensbergia_leucococca_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813965.1/download?include_annotation_type=PROT_FASTA"" --output toensbergia_leucococca_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022813965.1/download?include_annotation_type=GENOME_GFF"" --output toensbergia_leucococca_gff_download.zip",NCBI,
